Date,Product Name,Category,Units Sold,Price,Discount,Location,Platform
2024-09-16,Iron Supplement,Mineral,504,22.26,0.06,USA,Walmart
2024-09-16,Electrolyte Powder,Hydration,232,38.91,0.14,UK,iHerb
2024-09-23,Whey Protein,Protein,176,27.31,0.02,Canada,iHerb
2024-09-23,Vitamin C,Vitamin,893,17.8,0.12,USA,Amazon
2024-09-23,Fish Oil,Omega,165,37.74,0.04,UK,Amazon
2024-09-23,Multivitamin,Vitamin,699,14.95,0.17,USA,Walmart
2024-09-23,Pre-Workout,Performance,41,54.35,0.06,Canada,Walmart
2024-09-23,BCAA,Amino Acid,132,55.82,0.21,USA,iHerb
2024-09-23,Creatine,Performance,28,57.29,0.13,Canada,Walmart
2024-09-23,Zinc,Mineral,823,30.02,0.23,UK,Amazon
2024-09-23,Collagen Peptides,Protein,94,48.05,0.18,Canada,iHerb
2024-09-23,Magnesium,Mineral,351,16.55,0.07,Canada,Amazon
2024-09-23,Ashwagandha,Herbal,244,30.7,0.08,UK,iHerb
2024-09-23,Melatonin,Sleep Aid,1406,10.45,0.2,USA,iHerb
2024-09-23,Biotin,Vitamin,74,55.73,0.14,USA,Amazon
2024-09-23,Green Tea Extract,Fat Burner,114,49.83,0.11,Canada,Walmart
2024-09-23,Iron Supplement,Mineral,346,33.25,0.16,UK,Amazon
2024-09-23,Electrolyte Powder,Hydration,35,55.34,0.04,Canada,iHerb
2024-09-30,Whey Protein,Protein,742,17.53,0.24,Canada,iHerb
2024-09-30,Vitamin C,Vitamin,200,46.97,0.2,UK,Walmart
2024-09-30,Fish Oil,Omega,1342,14.67,0.18,USA,iHerb
2024-09-30,Multivitamin,Vitamin,1002,14.92,0.24,Canada,Amazon
2024-09-30,Pre-Workout,Performance,40,54.38,0.06,UK,Amazon
2024-09-30,BCAA,Amino Acid,332,37.91,0.18,UK,iHerb
2024-09-30,Creatine,Performance,265,27.87,0.19,Canada,iHerb
2024-09-30,Zinc,Mineral,166,41.45,0.11,Canada,Amazon
2024-09-30,Collagen Peptides,Protein,678,15.41,0.14,USA,iHerb
2024-09-30,Magnesium,Mineral,376,16.38,0.11,UK,Walmart
2024-09-30,Ashwagandha,Herbal,99,46.45,0.16,Canada,Walmart
2024-09-30,Melatonin,Sleep Aid,64,59.67,0.17,UK,iHerb
2024-09-30,Biotin,Vitamin,85,59.84,0.19,UK,iHerb
2024-09-30,Green Tea Extract,Fat Burner,252,45.43,0.19,USA,Amazon
2024-09-30,Iron Supplement,Mineral,74,48.01,0.06,USA,iHerb
2024-09-30,Electrolyte Powder,Hydration,106,41.67,0.03,USA,iHerb
2024-10-07,Whey Protein,Protein,355,27.68,0.23,Canada,Amazon
2024-10-07,Vitamin C,Vitamin,626,26.87,0.2,USA,iHerb
2024-10-07,Fish Oil,Omega,104,58.78,0.23,USA,iHerb
2024-10-07,Multivitamin,Vitamin,27,54.94,0.02,USA,iHerb
2024-10-07,Pre-Workout,Performance,764,18.46,0.12,UK,Amazon
2024-10-07,BCAA,Amino Acid,1967,13.32,0.22,UK,Walmart
2024-10-07,Creatine,Performance,612,16.57,0.2,Canada,Amazon
2024-10-07,Zinc,Mineral,162,39.28,0.08,UK,iHerb
2024-10-07,Collagen Peptides,Protein,70,41.69,0.05,UK,Walmart
2024-10-07,Magnesium,Mineral,116,36.79,0.16,USA,Amazon
2024-10-07,Ashwagandha,Herbal,438,20.74,0.07,Canada,Amazon
2024-10-07,Melatonin,Sleep Aid,65,58.09,0.15,Canada,Amazon
2024-10-07,Biotin,Vitamin,143,50.73,0.16,UK,Walmart
2024-10-07,Green Tea Extract,Fat Burner,47,52.18,0.02,USA,iHerb
2024-10-07,Iron Supplement,Mineral,197,45.48,0.19,USA,Walmart
2024-10-07,Electrolyte Powder,Hydration,59,49.82,0.06,UK,Walmart
2024-10-14,Whey Protein,Protein,576,16.33,0.17,UK,iHerb
2024-10-14,Vitamin C,Vitamin,1397,14.18,0.21,UK,Walmart
2024-10-14,Fish Oil,Omega,187,36.16,0.05,USA,iHerb
2024-10-14,Multivitamin,Vitamin,636,14.73,0.07,Canada,iHerb
2024-10-14,Pre-Workout,Performance,49,59.57,0.13,Canada,Walmart
2024-10-14,BCAA,Amino Acid,1047,22.6,0.2,UK,Walmart
2024-10-14,Creatine,Performance,35,46.64,0.03,Canada,iHerb
2024-10-14,Zinc,Mineral,149,48.17,0.18,USA,Amazon
2024-10-14,Collagen Peptides,Protein,588,17.32,0.1,Canada,Walmart
2024-10-14,Magnesium,Mineral,61,38.71,0.02,Canada,iHerb
2024-10-14,Ashwagandha,Herbal,171,45.23,0.21,Canada,Amazon
2024-10-14,Melatonin,Sleep Aid,283,35.61,0.1,Canada,iHerb
2024-10-14,Biotin,Vitamin,334,39.28,0.17,USA,Walmart
2024-10-14,Green Tea Extract,Fat Burner,174,38.36,0.05,USA,iHerb
2024-10-14,Iron Supplement,Mineral,566,26.72,0.16,USA,Amazon
2024-10-14,Electrolyte Powder,Hydration,1674,13.09,0.22,USA,Amazon
2024-10-21,Whey Protein,Protein,241,29.99,0.19,USA,Walmart
2024-10-21,Vitamin C,Vitamin,311,39.65,0.19,UK,iHerb
2024-10-21,Fish Oil,Omega,47,57.45,0.09,UK,Walmart
2024-10-21,Multivitamin,Vitamin,383,30.6,0.21,UK,Walmart
2024-10-21,Pre-Workout,Performance,454,33.22,0.23,USA,iHerb
2024-10-21,BCAA,Amino Acid,581,33.0,0.17,UK,iHerb
2024-10-21,Creatine,Performance,244,29.79,0.16,Canada,Amazon
2024-10-21,Zinc,Mineral,360,27.95,0.03,UK,Amazon
2024-10-21,Collagen Peptides,Protein,216,36.84,0.16,Canada,iHerb
2024-10-21,Magnesium,Mineral,158,27.97,0.04,USA,Walmart
2024-10-21,Ashwagandha,Herbal,219,41.41,0.22,USA,iHerb
2024-10-21,Melatonin,Sleep Aid,1141,19.65,0.24,Canada,Amazon
2024-10-21,Biotin,Vitamin,689,29.76,0.22,UK,Amazon
2024-10-21,Green Tea Extract,Fat Burner,151,54.63,0.22,Canada,Walmart
2024-10-21,Iron Supplement,Mineral,56,58.78,0.15,Canada,iHerb
2024-10-21,Electrolyte Powder,Hydration,373,31.45,0.18,Canada,iHerb
2024-10-28,Whey Protein,Protein,168,27.01,0.04,UK,Amazon
2024-10-28,Vitamin C,Vitamin,181,45.77,0.2,USA,Walmart
2024-10-28,Fish Oil,Omega,932,18.38,0.16,Canada,iHerb
2024-10-28,Multivitamin,Vitamin,127,48.92,0.21,USA,iHerb
2024-10-28,Pre-Workout,Performance,103,46.95,0.12,USA,Walmart
2024-10-28,BCAA,Amino Acid,814,18.9,0.02,UK,Walmart
2024-10-28,Creatine,Performance,570,13.31,0.11,Canada,Amazon
2024-10-28,Zinc,Mineral,741,21.6,0.1,UK,Amazon
2024-10-28,Collagen Peptides,Protein,79,40.55,0.02,USA,iHerb
2024-10-28,Magnesium,Mineral,337,24.47,0.18,Canada,Amazon
2024-10-28,Ashwagandha,Herbal,601,17.29,0.06,USA,iHerb
2024-10-28,Melatonin,Sleep Aid,506,28.7,0.16,USA,Amazon
2024-10-28,Biotin,Vitamin,1386,14.71,0.06,USA,iHerb
2024-10-28,Green Tea Extract,Fat Burner,1295,12.1,0.03,USA,Walmart
2024-10-28,Iron Supplement,Mineral,239,34.93,0.09,Canada,Amazon
2024-10-28,Electrolyte Powder,Hydration,118,46.06,0.11,Canada,Amazon
2024-11-04,Whey Protein,Protein,245,35.2,0.24,UK,Amazon
2024-11-04,Vitamin C,Vitamin,482,34.16,0.23,Canada,Walmart
2024-11-04,Fish Oil,Omega,64,55.13,0.11,Canada,Amazon
2024-11-04,Multivitamin,Vitamin,728,11.11,0.03,USA,iHerb
2024-11-04,Pre-Workout,Performance,58,47.25,0.03,UK,iHerb
2024-11-04,BCAA,Amino Acid,102,53.66,0.13,Canada,Amazon
2024-11-04,Creatine,Performance,391,16.61,0.02,Canada,Walmart
2024-11-04,Zinc,Mineral,205,37.03,0.06,Canada,Walmart
2024-11-04,Collagen Peptides,Protein,53,55.08,0.15,Canada,Amazon
2024-11-04,Magnesium,Mineral,251,30.93,0.22,Canada,Walmart
2024-11-04,Ashwagandha,Herbal,57,56.03,0.12,USA,iHerb
2024-11-04,Melatonin,Sleep Aid,522,23.98,0.08,USA,Amazon
2024-11-04,Biotin,Vitamin,37,59.4,0.04,Canada,iHerb
2024-11-04,Green Tea Extract,Fat Burner,87,45.85,0.02,Canada,Walmart
2024-11-04,Iron Supplement,Mineral,205,37.77,0.07,USA,Walmart
2024-11-04,Electrolyte Powder,Hydration,93,44.48,0.03,Canada,Amazon
2024-11-11,Whey Protein,Protein,93,41.55,0.1,USA,Amazon
2024-11-11,Vitamin C,Vitamin,516,35.51,0.24,UK,iHerb
2024-11-11,Fish Oil,Omega,274,37.16,0.13,USA,Amazon
2024-11-11,Multivitamin,Vitamin,117,49.01,0.2,Canada,Amazon
2024-11-11,Pre-Workout,Performance,536,25.8,0.14,Canada,Walmart
2024-11-11,BCAA,Amino Acid,606,24.33,0.02,Canada,Walmart
2024-11-11,Creatine,Performance,546,21.33,0.24,UK,Amazon
2024-11-11,Zinc,Mineral,1317,10.72,0.01,UK,Walmart
2024-11-11,Collagen Peptides,Protein,695,17.75,0.14,UK,Walmart
2024-11-11,Magnesium,Mineral,732,14.31,0.21,Canada,Amazon
2024-11-11,Ashwagandha,Herbal,26,56.03,0.02,Canada,Walmart
2024-11-11,Melatonin,Sleep Aid,803,23.21,0.18,USA,iHerb
2024-11-11,Biotin,Vitamin,439,30.08,0.1,UK,Walmart
2024-11-11,Green Tea Extract,Fat Burner,272,35.54,0.13,Canada,Amazon
2024-11-11,Iron Supplement,Mineral,251,43.16,0.2,Canada,Walmart
2024-11-11,Electrolyte Powder,Hydration,741,27.1,0.23,Canada,Walmart
2024-11-18,Whey Protein,Protein,87,52.7,0.24,USA,iHerb
2024-11-18,Vitamin C,Vitamin,1534,13.6,0.11,USA,iHerb
2024-11-18,Fish Oil,Omega,842,15.37,0.05,UK,Amazon
2024-11-18,Multivitamin,Vitamin,853,13.22,0.1,Canada,iHerb
2024-11-18,Pre-Workout,Performance,994,13.23,0.16,USA,iHerb
2024-11-18,BCAA,Amino Acid,293,38.86,0.13,USA,iHerb
2024-11-18,Creatine,Performance,968,12.81,0.24,UK,iHerb
2024-11-18,Zinc,Mineral,77,50.89,0.06,UK,Amazon
2024-11-18,Collagen Peptides,Protein,906,12.1,0.05,Canada,iHerb
2024-11-18,Magnesium,Mineral,322,29.0,0.22,USA,Amazon
2024-11-18,Ashwagandha,Herbal,69,53.87,0.13,UK,Amazon
2024-11-18,Melatonin,Sleep Aid,1218,13.97,0.11,Canada,iHerb
2024-11-18,Biotin,Vitamin,682,24.32,0.07,UK,Walmart
2024-11-18,Green Tea Extract,Fat Burner,305,42.09,0.19,Canada,iHerb
2024-11-18,Iron Supplement,Mineral,33,59.23,0.05,Canada,Amazon
2024-11-18,Electrolyte Powder,Hydration,374,33.84,0.2,USA,Amazon
2024-11-25,Whey Protein,Protein,576,13.36,0.05,UK,Walmart
2024-11-25,Vitamin C,Vitamin,347,28.35,0.01,Canada,iHerb
2024-11-25,Fish Oil,Omega,1219,18.66,0.13,UK,Walmart
2024-11-25,Multivitamin,Vitamin,54,55.02,0.12,Canada,Amazon
2024-11-25,Pre-Workout,Performance,1033,14.79,0.12,USA,iHerb
2024-11-25,BCAA,Amino Acid,115,42.05,0.0,Canada,iHerb
2024-11-25,Creatine,Performance,565,15.45,0.06,USA,iHerb
2024-11-25,Zinc,Mineral,139,43.61,0.09,UK,iHerb
2024-11-25,Collagen Peptides,Protein,285,38.67,0.24,USA,Walmart
2024-11-25,Magnesium,Mineral,266,25.1,0.09,USA,Amazon
2024-11-25,Ashwagandha,Herbal,191,35.54,0.06,USA,Amazon
2024-11-25,Melatonin,Sleep Aid,58,55.7,0.09,Canada,iHerb
2024-11-25,Biotin,Vitamin,156,43.99,0.07,Canada,Amazon
2024-11-25,Green Tea Extract,Fat Burner,60,55.72,0.06,USA,Walmart
2024-11-25,Iron Supplement,Mineral,1753,14.8,0.25,UK,Amazon
2024-11-25,Electrolyte Powder,Hydration,1548,14.38,0.12,USA,Walmart
2024-12-02,Whey Protein,Protein,178,36.57,0.17,Canada,iHerb
2024-12-02,Vitamin C,Vitamin,134,40.08,0.0,UK,Walmart
2024-12-02,Fish Oil,Omega,163,37.05,0.07,USA,Walmart
2024-12-02,Multivitamin,Vitamin,429,34.77,0.24,Canada,Walmart
2024-12-02,Pre-Workout,Performance,1904,11.0,0.16,Canada,Walmart
2024-12-02,BCAA,Amino Acid,62,55.77,0.05,Canada,Walmart
2024-12-02,Creatine,Performance,83,51.23,0.19,UK,Walmart
2024-12-02,Zinc,Mineral,282,43.99,0.18,UK,Amazon
2024-12-02,Collagen Peptides,Protein,117,36.96,0.04,USA,Amazon
2024-12-02,Magnesium,Mineral,386,28.33,0.25,UK,iHerb
2024-12-02,Ashwagandha,Herbal,810,17.08,0.11,Canada,iHerb
2024-12-02,Melatonin,Sleep Aid,230,43.51,0.19,UK,Walmart
2024-12-02,Biotin,Vitamin,67,54.7,0.05,UK,iHerb
2024-12-02,Green Tea Extract,Fat Burner,92,51.51,0.06,USA,Amazon
2024-12-02,Iron Supplement,Mineral,277,30.11,0.01,USA,Walmart
2024-12-02,Electrolyte Powder,Hydration,493,21.58,0.0,USA,Amazon
2024-12-09,Whey Protein,Protein,154,44.73,0.25,UK,iHerb
2024-12-09,Vitamin C,Vitamin,594,33.84,0.22,Canada,iHerb
2024-12-09,Fish Oil,Omega,653,21.15,0.07,Canada,Walmart
2024-12-09,Multivitamin,Vitamin,95,45.92,0.09,Canada,iHerb
2024-12-09,Pre-Workout,Performance,161,48.85,0.18,Canada,Amazon
2024-12-09,BCAA,Amino Acid,1278,25.05,0.24,USA,Amazon
2024-12-09,Creatine,Performance,389,32.21,0.25,UK,iHerb
2024-12-09,Zinc,Mineral,117,58.41,0.2,Canada,Amazon
2024-12-09,Collagen Peptides,Protein,89,42.22,0.05,USA,Amazon
2024-12-09,Magnesium,Mineral,94,38.33,0.1,USA,Amazon
2024-12-09,Ashwagandha,Herbal,57,54.79,0.08,UK,Amazon
2024-12-09,Melatonin,Sleep Aid,202,49.91,0.24,Canada,Amazon
2024-12-09,Biotin,Vitamin,307,35.43,0.07,UK,Walmart
2024-12-09,Green Tea Extract,Fat Burner,848,19.22,0.02,UK,Walmart
2024-12-09,Iron Supplement,Mineral,62,52.02,0.05,USA,iHerb
2024-12-09,Electrolyte Powder,Hydration,956,17.07,0.08,USA,Amazon
2024-12-16,Whey Protein,Protein,426,21.8,0.07,USA,iHerb
2024-12-16,Vitamin C,Vitamin,288,44.34,0.21,UK,Walmart
2024-12-16,Fish Oil,Omega,767,19.85,0.08,USA,Walmart
2024-12-16,Multivitamin,Vitamin,758,21.85,0.18,USA,iHerb
2024-12-16,Pre-Workout,Performance,110,44.31,0.06,Canada,Amazon
2024-12-16,BCAA,Amino Acid,150,58.75,0.17,USA,iHerb
2024-12-16,Creatine,Performance,574,18.24,0.11,USA,Amazon
2024-12-16,Zinc,Mineral,97,51.09,0.08,Canada,Amazon
2024-12-16,Collagen Peptides,Protein,463,25.4,0.1,USA,iHerb
2024-12-16,Magnesium,Mineral,61,46.28,0.14,UK,iHerb
2024-12-16,Ashwagandha,Herbal,423,29.52,0.13,UK,Walmart
2024-12-16,Melatonin,Sleep Aid,69,57.32,0.09,USA,iHerb
2024-12-16,Biotin,Vitamin,784,28.92,0.19,Canada,Walmart
2024-12-16,Green Tea Extract,Fat Burner,156,51.37,0.19,USA,iHerb
2024-12-16,Iron Supplement,Mineral,242,33.04,0.01,Canada,Amazon
2024-12-16,Electrolyte Powder,Hydration,315,44.27,0.21,Canada,Amazon
2024-12-23,Whey Protein,Protein,94,52.01,0.21,USA,Amazon
2024-12-23,Vitamin C,Vitamin,180,50.57,0.21,Canada,Walmart
2024-12-23,Fish Oil,Omega,614,33.44,0.25,USA,Amazon
2024-12-23,Multivitamin,Vitamin,130,46.24,0.16,USA,iHerb
2024-12-23,Pre-Workout,Performance,1109,16.75,0.11,Canada,iHerb
2024-12-23,BCAA,Amino Acid,233,52.59,0.2,UK,Amazon
2024-12-23,Creatine,Performance,441,27.04,0.18,USA,iHerb
2024-12-23,Zinc,Mineral,202,44.15,0.1,USA,iHerb
2024-12-23,Collagen Peptides,Protein,243,27.11,0.03,Canada,Walmart
2024-12-23,Magnesium,Mineral,210,31.54,0.17,USA,Walmart
2024-12-23,Ashwagandha,Herbal,247,40.34,0.16,Canada,Walmart
2024-12-23,Melatonin,Sleep Aid,1254,13.07,0.08,Canada,Amazon
2024-12-23,Biotin,Vitamin,423,38.75,0.19,USA,Amazon
2024-12-23,Green Tea Extract,Fat Burner,600,26.93,0.06,Canada,iHerb
2024-12-23,Iron Supplement,Mineral,1034,21.36,0.18,UK,Amazon
2024-12-23,Electrolyte Powder,Hydration,421,27.38,0.06,USA,Amazon
2024-12-30,Whey Protein,Protein,686,14.33,0.07,UK,Walmart
2024-12-30,Vitamin C,Vitamin,814,25.42,0.14,USA,Amazon
2024-12-30,Fish Oil,Omega,265,49.89,0.24,Canada,Walmart
2024-12-30,Multivitamin,Vitamin,121,47.96,0.14,USA,iHerb
2024-12-30,Pre-Workout,Performance,130,54.29,0.2,USA,iHerb
2024-12-30,BCAA,Amino Acid,484,35.1,0.15,UK,Walmart
2024-12-30,Creatine,Performance,82,41.01,0.06,Canada,iHerb
2024-12-30,Zinc,Mineral,318,34.4,0.06,Canada,Amazon
2024-12-30,Collagen Peptides,Protein,47,59.48,0.13,UK,Walmart
2024-12-30,Magnesium,Mineral,42,51.01,0.08,USA,Walmart
2024-12-30,Ashwagandha,Herbal,951,13.64,0.09,USA,iHerb
2024-12-30,Melatonin,Sleep Aid,447,27.81,0.07,Canada,iHerb
2024-12-30,Biotin,Vitamin,1233,20.37,0.1,USA,iHerb
2024-12-30,Green Tea Extract,Fat Burner,95,55.67,0.11,Canada,Walmart
2024-12-30,Iron Supplement,Mineral,169,44.28,0.12,USA,iHerb
2024-12-30,Electrolyte Powder,Hydration,442,32.51,0.08,USA,Amazon
2025-01-06,Whey Protein,Protein,1125,10.85,0.15,Canada,Amazon
2025-01-06,Vitamin C,Vitamin,108,48.61,0.06,USA,Walmart
2025-01-06,Fish Oil,Omega,121,53.71,0.15,Canada,Walmart
2025-01-06,Multivitamin,Vitamin,799,15.66,0.05,Canada,Amazon
2025-01-06,Pre-Workout,Performance,1014,17.26,0.11,USA,iHerb
2025-01-06,BCAA,Amino Acid,2731,12.9,0.12,Canada,Walmart
2025-01-06,Creatine,Performance,39,59.9,0.13,USA,Walmart
2025-01-06,Zinc,Mineral,428,35.61,0.11,USA,Amazon
2025-01-06,Collagen Peptides,Protein,150,35.43,0.01,Canada,Amazon
2025-01-06,Magnesium,Mineral,781,13.17,0.17,USA,iHerb
2025-01-06,Ashwagandha,Herbal,267,42.55,0.18,UK,Walmart
2025-01-06,Melatonin,Sleep Aid,910,26.98,0.24,UK,Amazon
2025-01-06,Biotin,Vitamin,307,33.88,0.02,USA,Walmart
2025-01-06,Green Tea Extract,Fat Burner,1090,22.94,0.19,USA,Walmart
2025-01-06,Iron Supplement,Mineral,1512,11.76,0.1,UK,iHerb
2025-01-06,Electrolyte Powder,Hydration,126,47.56,0.08,USA,Amazon
2025-01-13,Whey Protein,Protein,399,23.26,0.11,UK,iHerb
2025-01-13,Vitamin C,Vitamin,51,56.42,0.07,Canada,Walmart
2025-01-13,Fish Oil,Omega,2107,12.33,0.15,UK,iHerb
2025-01-13,Multivitamin,Vitamin,152,37.61,0.0,Canada,Amazon
2025-01-13,Pre-Workout,Performance,703,33.23,0.24,Canada,Walmart
2025-01-13,BCAA,Amino Acid,665,37.94,0.24,USA,iHerb
2025-01-13,Creatine,Performance,148,41.24,0.15,UK,Amazon
2025-01-13,Zinc,Mineral,2693,10.93,0.13,Canada,iHerb
2025-01-13,Collagen Peptides,Protein,1352,14.81,0.18,Canada,Walmart
2025-01-13,Magnesium,Mineral,163,39.64,0.19,Canada,iHerb
2025-01-13,Ashwagandha,Herbal,282,32.61,0.06,UK,Walmart
2025-01-13,Melatonin,Sleep Aid,1515,12.13,0.03,USA,Walmart
2025-01-13,Biotin,Vitamin,1660,18.31,0.15,Canada,iHerb
2025-01-13,Green Tea Extract,Fat Burner,2467,14.91,0.23,UK,Walmart
2025-01-13,Iron Supplement,Mineral,211,37.17,0.02,USA,Amazon
2025-01-13,Electrolyte Powder,Hydration,366,35.95,0.1,USA,iHerb
2025-01-20,Whey Protein,Protein,246,39.79,0.21,UK,Amazon
2025-01-20,Vitamin C,Vitamin,243,41.98,0.11,Canada,iHerb
2025-01-20,Fish Oil,Omega,2508,12.43,0.17,UK,iHerb
2025-01-20,Multivitamin,Vitamin,121,45.38,0.11,Canada,iHerb
2025-01-20,Pre-Workout,Performance,233,43.27,0.13,Canada,Walmart
2025-01-20,BCAA,Amino Acid,228,40.57,0.03,Canada,iHerb
2025-01-20,Creatine,Performance,352,37.63,0.22,UK,iHerb
2025-01-20,Zinc,Mineral,356,38.66,0.15,Canada,Walmart
2025-01-20,Collagen Peptides,Protein,173,34.44,0.04,Canada,iHerb
2025-01-20,Magnesium,Mineral,790,11.37,0.05,Canada,Amazon
2025-01-20,Ashwagandha,Herbal,761,29.57,0.24,UK,iHerb
2025-01-20,Melatonin,Sleep Aid,471,33.42,0.1,UK,iHerb
2025-01-20,Biotin,Vitamin,524,36.4,0.19,USA,Walmart
2025-01-20,Green Tea Extract,Fat Burner,88,58.09,0.1,Canada,iHerb
2025-01-20,Iron Supplement,Mineral,158,42.73,0.02,USA,iHerb
2025-01-20,Electrolyte Powder,Hydration,725,26.5,0.11,USA,Amazon
2025-01-27,Whey Protein,Protein,40,59.39,0.15,Canada,Amazon
2025-01-27,Vitamin C,Vitamin,2262,12.52,0.12,Canada,Walmart
2025-01-27,Fish Oil,Omega,360,32.94,0.04,Canada,Walmart
2025-01-27,Multivitamin,Vitamin,256,39.22,0.15,USA,Walmart
2025-01-27,Pre-Workout,Performance,687,26.69,0.14,Canada,Amazon
2025-01-27,BCAA,Amino Acid,1884,18.11,0.15,USA,Amazon
2025-01-27,Creatine,Performance,173,37.56,0.12,Canada,Walmart
2025-01-27,Zinc,Mineral,2936,10.05,0.13,UK,iHerb
2025-01-27,Collagen Peptides,Protein,99,47.34,0.1,UK,iHerb
2025-01-27,Magnesium,Mineral,315,24.51,0.1,UK,Amazon
2025-01-27,Ashwagandha,Herbal,1387,14.63,0.17,USA,Walmart
2025-01-27,Melatonin,Sleep Aid,684,30.55,0.2,USA,Walmart
2025-01-27,Biotin,Vitamin,191,43.52,0.06,Canada,iHerb
2025-01-27,Green Tea Extract,Fat Burner,326,42.43,0.15,UK,iHerb
2025-01-27,Iron Supplement,Mineral,326,41.66,0.16,USA,iHerb
2025-01-27,Electrolyte Powder,Hydration,629,32.01,0.17,USA,Walmart
2025-02-03,Whey Protein,Protein,118,43.75,0.14,UK,Walmart
2025-02-03,Vitamin C,Vitamin,1278,17.87,0.05,UK,Walmart
2025-02-03,Fish Oil,Omega,298,39.55,0.13,Canada,iHerb
2025-02-03,Multivitamin,Vitamin,863,20.58,0.16,Canada,iHerb
2025-02-03,Pre-Workout,Performance,2089,11.22,0.14,UK,iHerb
2025-02-03,BCAA,Amino Acid,354,45.69,0.23,Canada,iHerb
2025-02-03,Creatine,Performance,1217,10.77,0.17,Canada,Amazon
2025-02-03,Zinc,Mineral,639,36.53,0.19,Canada,Walmart
2025-02-03,Collagen Peptides,Protein,85,59.11,0.24,Canada,Amazon
2025-02-03,Magnesium,Mineral,700,15.19,0.07,Canada,iHerb
2025-02-03,Ashwagandha,Herbal,1802,17.33,0.23,USA,Amazon
2025-02-03,Melatonin,Sleep Aid,197,50.95,0.2,USA,Amazon
2025-02-03,Biotin,Vitamin,149,47.92,0.07,UK,Walmart
2025-02-03,Green Tea Extract,Fat Burner,1229,23.79,0.13,USA,iHerb
2025-02-03,Iron Supplement,Mineral,143,56.83,0.2,USA,iHerb
2025-02-03,Electrolyte Powder,Hydration,846,22.2,0.05,Canada,Amazon
2025-02-10,Whey Protein,Protein,127,40.75,0.11,UK,iHerb
2025-02-10,Vitamin C,Vitamin,1670,14.81,0.12,USA,Walmart
2025-02-10,Fish Oil,Omega,594,22.88,0.01,Canada,Amazon
2025-02-10,Multivitamin,Vitamin,98,50.17,0.11,UK,Walmart
2025-02-10,Pre-Workout,Performance,119,49.9,0.09,UK,iHerb
2025-02-10,BCAA,Amino Acid,3023,11.48,0.16,USA,Walmart
2025-02-10,Creatine,Performance,342,27.1,0.13,USA,Walmart
2025-02-10,Zinc,Mineral,2092,14.09,0.16,Canada,iHerb
2025-02-10,Collagen Peptides,Protein,53,52.15,0.04,Canada,iHerb
2025-02-10,Magnesium,Mineral,76,50.7,0.13,USA,Amazon
2025-02-10,Ashwagandha,Herbal,738,22.85,0.09,UK,Amazon
2025-02-10,Melatonin,Sleep Aid,76,53.19,0.06,Canada,Walmart
2025-02-10,Biotin,Vitamin,2167,11.71,0.04,UK,iHerb
2025-02-10,Green Tea Extract,Fat Burner,119,58.46,0.16,UK,iHerb
2025-02-10,Iron Supplement,Mineral,382,43.39,0.22,UK,Walmart
2025-02-10,Electrolyte Powder,Hydration,221,50.17,0.22,UK,Walmart
2025-02-17,Whey Protein,Protein,394,25.28,0.06,USA,Walmart
2025-02-17,Vitamin C,Vitamin,112,57.83,0.21,USA,iHerb
2025-02-17,Fish Oil,Omega,275,50.6,0.23,USA,iHerb
2025-02-17,Multivitamin,Vitamin,1156,11.99,0.04,UK,Amazon
2025-02-17,Pre-Workout,Performance,492,33.25,0.17,Canada,iHerb
2025-02-17,BCAA,Amino Acid,267,41.53,0.04,UK,iHerb
2025-02-17,Creatine,Performance,965,14.9,0.17,Canada,Amazon
2025-02-17,Zinc,Mineral,440,43.27,0.23,UK,iHerb
2025-02-17,Collagen Peptides,Protein,168,34.72,0.01,USA,Walmart
2025-02-17,Magnesium,Mineral,237,33.98,0.15,UK,Amazon
2025-02-17,Ashwagandha,Herbal,60,53.08,0.05,UK,Walmart
2025-02-17,Melatonin,Sleep Aid,731,23.55,0.1,USA,iHerb
2025-02-17,Biotin,Vitamin,1129,26.52,0.21,UK,Amazon
2025-02-17,Green Tea Extract,Fat Burner,97,54.84,0.06,UK,Amazon
2025-02-17,Iron Supplement,Mineral,550,37.83,0.21,Canada,Amazon
2025-02-17,Electrolyte Powder,Hydration,106,49.48,0.05,Canada,iHerb
2025-02-24,Whey Protein,Protein,146,34.73,0.03,USA,Walmart
2025-02-24,Vitamin C,Vitamin,192,53.95,0.22,UK,iHerb
2025-02-24,Fish Oil,Omega,774,35.98,0.24,UK,Amazon
2025-02-24,Multivitamin,Vitamin,230,41.36,0.16,UK,Amazon
2025-02-24,Pre-Workout,Performance,607,26.89,0.11,USA,Amazon
2025-02-24,BCAA,Amino Acid,86,55.68,0.04,USA,Amazon
2025-02-24,Creatine,Performance,21,56.87,0.0,UK,Amazon
2025-02-24,Zinc,Mineral,1748,14.66,0.08,UK,Amazon
2025-02-24,Collagen Peptides,Protein,151,51.82,0.22,Canada,iHerb
2025-02-24,Magnesium,Mineral,117,39.74,0.09,Canada,Walmart
2025-02-24,Ashwagandha,Herbal,145,41.23,0.03,UK,iHerb
2025-02-24,Melatonin,Sleep Aid,372,40.82,0.14,Canada,Amazon
2025-02-24,Biotin,Vitamin,666,39.19,0.24,Canada,Walmart
2025-02-24,Green Tea Extract,Fat Burner,506,31.79,0.13,USA,Amazon
2025-02-24,Iron Supplement,Mineral,2371,11.46,0.11,USA,iHerb
